date,rate,review,weekday
25-07-12,5.0,구매하고 나니 다른 사이트에서 3천원이나 더 저렴하게 판매해서 살짝 속상했지만 ㅋ잘 먹을께요,Saturday
25-06-30,5.0,없으면 안되는 우리집 필수템,Monday
25-06-28,5.0,여전히 배송이 상당히 빠르네요  좋아요,Saturday
25-06-13,5.0,작은 용량이 활용도가 높아서 손이 자주 갑니다. 배송도 빠르게 왔어요. 감사합니다.,Friday
25-07-17,5.0,코카콜라 맛있다! 자주시켜먹겠습니다.,Thursday
25-07-06,5.0,코카콜라 없인 못 살아 정말 못 살아!!,Sunday
25-07-01,5.0,이 사이즈가 먹기가 제일 좋아요,Tuesday
25-07-01,5.0,안전하게 잘 받았습니다,Tuesday
25-07-03,5.0,질받있습니디 많이파세요,Thursday
25-07-03,5.0,콜라는 항상 이곳 직영점에서..,Thursday
25-07-20,4.0,계속 시켜먹는데 맛있습니다,Sunday
25-07-03,5.0,항상 구매하는 제품입니다.,Thursday
25-06-19,4.0,전 콜라늘 소화제로 먹어요 막혔다 싶을때 한캔 먹으면 좋아져요,Thursday
25-06-29,5.0,빠른 배송 감사합니다,Sunday
25-06-26,5.0,배송도 진짜 빠르고 포장더 깔끔하게 와서 좋아여,Thursday
25-06-19,5.0,콜라를 좋아하는데 한번에 많이 먹지는 않는 편인데 사이즈가 작아 딱 좋아요,Thursday
25-06-25,5.0,늘 빠르게 배송와서 주기적으로 잘 마시고 있습니다,Wednesday
25-07-14,5.0,용량이 크지 않아 가지고 다니기도 편하고 한번씩 먹기 좋아요,Monday
25-06-23,5.0,저렴한 가격에 좋은 상품 구매해서 감사합니다,Monday
25-07-03,5.0,사무실에서 먹으려고 주문,Thursday
25-06-09,5.0,빠른배송꼼꼼한포장  190사이즈 딱좋아요 큰사이즈는먹다가많이남는데 혼자먹기좋은사이즈네요 쟁겨놓고먹어요,Monday
25-07-01,5.0,배송빠르게 잘받았습니다,Tuesday
25-07-04,5.0,잘 받았습니다,Friday
25-07-19,5.0,잘 받았습니다. 좋아요,Saturday
25-06-27,5.0,캔 이상없이 잘 받았어요,Friday
25-07-02,5.0,콜라는항상 여기서 시킵니다,Wednesday
